epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.6018471121788025,1.1960207223892212,0.32692307233810425,4.384634017944336
1,0.7812981009483337,0.6582058668136597,0.5192307829856873,2.122159481048584
2,0.8518471121788025,0.4410818815231323,0.563034176826477,2.284332513809204
3,0.8814776539802551,0.35297852754592896,0.6538461446762085,1.612628698348999
4,0.9018727540969849,0.2959592938423157,0.7029914259910583,1.3061480522155762
5,0.9186762571334839,0.23319904506206512,0.39316239953041077,4.770227909088135
6,0.9336839318275452,0.20103228092193604,0.6538461446762085,2.079106569290161
7,0.9409953951835632,0.17054972052574158,0.6709401607513428,1.5334404706954956
8,0.9458696842193604,0.15936605632305145,0.7841880321502686,0.8515358567237854
9,0.9542073011398315,0.13022182881832123,0.6891025900840759,1.9241011142730713
10,0.9612621665000916,0.12489937245845795,0.6431623697280884,1.967786431312561
11,0.9697280526161194,0.09700915962457657,0.6858974099159241,1.6747056245803833
12,0.9661364555358887,0.09688597172498703,0.682692289352417,1.655091404914856
13,0.9619035124778748,0.12371186912059784,0.7307692170143127,1.121912956237793
14,0.9739609956741333,0.07356248795986176,0.629273533821106,2.2010624408721924
15,0.966392993927002,0.10685519129037857,0.6698718070983887,2.0976083278656006
16,0.9695997834205627,0.08957377076148987,0.7061966061592102,1.85709810256958
17,0.9912775754928589,0.02742997370660305,0.7991452813148499,0.9823572039604187
18,0.9957670569419861,0.015510540455579758,0.8087607026100159,0.9622336030006409
19,0.9958953261375427,0.013401967473328114,0.8044871687889099,0.9922395944595337
20,0.9971780180931091,0.010830462910234928,0.8044871687889099,1.0236561298370361
21,0.9965366721153259,0.011169795878231525,0.8002136945724487,0.9808220267295837
22,0.9973062872886658,0.008764998987317085,0.7884615659713745,1.0512545108795166
23,0.9974345564842224,0.008335876278579235,0.7991452813148499,1.0552424192428589
24,0.9966649413108826,0.008648703806102276,0.7959401607513428,1.114480972290039
25,0.997562825679779,0.007746308110654354,0.7884615659713745,1.129913091659546
26,0.9976910948753357,0.0071256267838180065,0.7788461446762085,1.1131013631820679
27,0.997562825679779,0.006850650068372488,0.7799145579338074,1.147308349609375
28,0.9979476928710938,0.005700236186385155,0.7841880321502686,1.1513561010360718
29,0.9976910948753357,0.006025593262165785,0.7841880321502686,1.1550471782684326
30,0.9974345564842224,0.006781680975109339,0.7820512652397156,1.1453959941864014
31,0.9980759620666504,0.006105861626565456,0.7873931527137756,1.1564054489135742
32,0.9978194236755371,0.005846838466823101,0.7863247990608215,1.1528818607330322
33,0.9980759620666504,0.005789715796709061,0.7895299196243286,1.144669532775879
