epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.49158594012260437,1.4678272008895874,0.25563064217567444,2.65385103225708
1,0.6237888932228088,1.105794072151184,0.4234234094619751,2.6618492603302
2,0.6998980045318604,0.8913125395774841,0.4301801919937134,2.6325786113739014
3,0.7394186854362488,0.7673617005348206,0.4740990996360779,1.9058401584625244
4,0.7701427936553955,0.6823577284812927,0.4819819927215576,1.9862189292907715
5,0.805966317653656,0.5738940834999084,0.5416666865348816,1.716334581375122
6,0.8157827854156494,0.545601487159729,0.5022522807121277,2.2106378078460693
7,0.8333758115768433,0.4894718527793884,0.44594594836235046,2.9846489429473877
8,0.8526262044906616,0.43005892634391785,0.48536035418510437,2.2622108459472656
9,0.8649923801422119,0.4000195264816284,0.5011261105537415,3.0788607597351074
10,0.8685619831085205,0.3800945580005646,0.559684693813324,1.7379213571548462
11,0.8783783912658691,0.3485695719718933,0.5259009003639221,2.3147525787353516
12,0.8939316868782043,0.3086768388748169,0.5112612843513489,2.4042768478393555
13,0.9028556942939758,0.2811102271080017,0.5585585832595825,2.3786516189575195
14,0.898776113986969,0.3057863116264343,0.5979729890823364,2.0579886436462402
15,0.9157317876815796,0.2467128038406372,0.5180180072784424,2.5021069049835205
16,0.9198113083839417,0.21945658326148987,0.4493243098258972,4.241447448730469
17,0.9189189076423645,0.2261829525232315,0.5259009003639221,2.2734451293945312
18,0.9150943160057068,0.27065715193748474,0.4977477490901947,2.0494296550750732
19,0.9375318884849548,0.17699474096298218,0.5349099040031433,2.6303980350494385
20,0.9352371096611023,0.19350436329841614,0.5146396160125732,2.4941136837005615
21,0.9293727874755859,0.20036034286022186,0.619369387626648,1.9645658731460571
22,0.9309026002883911,0.2099047601222992,0.5743243098258972,2.1521987915039062
23,0.939699113368988,0.17408613860607147,0.5236486196517944,2.3980348110198975
24,0.9521927833557129,0.14053776860237122,0.5619369149208069,2.606663703918457
25,0.9612442851066589,0.11909563094377518,0.42454954981803894,4.141885757446289
26,0.9498980045318604,0.1421774923801422,0.5574324131011963,2.564070701599121
27,0.9492605924606323,0.1575074940919876,0.5912162065505981,2.035890817642212
28,0.950280487537384,0.13997037708759308,0.5168918967247009,3.013984203338623
29,0.9651963114738464,0.10282018035650253,0.5867117047309875,2.644077777862549
30,0.9817695021629333,0.057663291692733765,0.602477490901947,2.246934175491333
31,0.988781213760376,0.03832801431417465,0.6216216087341309,2.2210793495178223
32,0.9928607940673828,0.02920636534690857,0.5743243098258972,2.2752928733825684
33,0.9929882884025574,0.02885431982576847,0.5855855941772461,2.3972856998443604
34,0.9949005842208862,0.02373611554503441,0.5923423171043396,2.456324577331543
35,0.9941356182098389,0.02234012261033058,0.565315306186676,2.56695556640625
36,0.9942631125450134,0.019149115309119225,0.5698198080062866,2.5086305141448975
37,0.9954105019569397,0.017591606825590134,0.5675675868988037,2.6988182067871094
38,0.9947730898857117,0.02014254219830036,0.5675675868988037,2.7652478218078613
39,0.9934982061386108,0.020190730690956116,0.6126126050949097,2.674436092376709
40,0.9956654906272888,0.01593800075352192,0.6159909963607788,2.716844320297241
41,0.9957929849624634,0.015510773286223412,0.6092342138290405,2.7281954288482666
42,0.9961754083633423,0.01312512531876564,0.6069819927215576,2.7159602642059326
43,0.9961754083633423,0.012653143145143986,0.602477490901947,2.7008256912231445
44,0.9966853857040405,0.014280159957706928,0.602477490901947,2.728205680847168
45,0.9954105019569397,0.015050637535750866,0.6002252101898193,2.7301580905914307
46,0.9955379962921143,0.016371676698327065,0.6047297120094299,2.7365286350250244
