epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.506947934627533,1.4700136184692383,0.3553921580314636,2.7512714862823486
1,0.6365588903427124,1.0336867570877075,0.43014705181121826,2.2905850410461426
2,0.7009853720664978,0.8584147691726685,0.5183823704719543,1.8798686265945435
3,0.7426730394363403,0.7561507821083069,0.563725471496582,1.795485258102417
4,0.7813289761543274,0.6457067728042603,0.5784313678741455,1.5327839851379395
5,0.795982837677002,0.5911242961883545,0.5539215803146362,1.9100205898284912
6,0.8236483335494995,0.5131568312644958,0.6004902124404907,1.8517638444900513
7,0.8394390940666199,0.4727303683757782,0.6323529481887817,1.968520998954773
8,0.8554825782775879,0.42030107975006104,0.6409313678741455,1.7330516576766968
9,0.868241548538208,0.3762195408344269,0.6225489974021912,1.7490081787109375
10,0.8803688883781433,0.3476485013961792,0.6188725233078003,1.9517087936401367
11,0.8931278586387634,0.3090141713619232,0.6605392098426819,1.9165302515029907
12,0.8970439434051514,0.30546480417251587,0.6899510025978088,1.634419560432434
13,0.9137190580368042,0.2532559335231781,0.6776960492134094,2.051459550857544
14,0.9050025343894958,0.2685379683971405,0.6078431606292725,2.1781978607177734
15,0.9216775894165039,0.22363509237766266,0.6507353186607361,1.7033355236053467
16,0.9226882457733154,0.2239723801612854,0.6593137383460999,1.8173877000808716
17,0.9279939532279968,0.2066604197025299,0.6213235259056091,2.324284315109253
18,0.9317837357521057,0.19331805408000946,0.6311274766921997,1.9300540685653687
19,0.9401212930679321,0.17720019817352295,0.656862735748291,2.0592756271362305
20,0.9434057474136353,0.16117507219314575,0.6789215803146362,2.15913987159729
21,0.9763769507408142,0.07228818535804749,0.6911764740943909,1.9761892557144165
22,0.9849671721458435,0.0490279346704483,0.6776960492134094,2.040628433227539
23,0.9866093993186951,0.04171585291624069,0.6948529481887817,2.1391611099243164
24,0.9862304329872131,0.040123697370290756,0.6838235259056091,2.1541404724121094
25,0.9896412491798401,0.03543790057301521,0.6948529481887817,2.282694101333618
26,0.9887569546699524,0.03469100967049599,0.6850489974021912,2.2645456790924072
27,0.9915361404418945,0.02561638504266739,0.6776960492134094,2.4841511249542236
28,0.9929257035255432,0.021391160786151886,0.6764705777168274,2.6156604290008545
29,0.9912834763526917,0.026084786280989647,0.6924019455909729,2.5796356201171875
30,0.993557333946228,0.019303567707538605,0.6789215803146362,2.566788911819458
31,0.9939363598823547,0.01937084272503853,0.6813725233078003,2.4730563163757324
32,0.9948205947875977,0.01595493033528328,0.686274528503418,2.460347890853882
33,0.9931783676147461,0.018002836033701897,0.6911764740943909,2.457082986831665
34,0.9963365197181702,0.01270355936139822,0.688725471496582,2.509047746658325
35,0.9963365197181702,0.012768356129527092,0.688725471496582,2.5139007568359375
36,0.9948205947875977,0.01437378954142332,0.6801470518112183,2.55493426322937
37,0.9955785870552063,0.013615799136459827,0.6838235259056091,2.591461420059204
38,0.9950732588768005,0.014410747215151787,0.6789215803146362,2.625985622406006
