epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.48473718762397766,1.5147000551223755,0.2951015532016754,2.3573505878448486
1,0.623685896396637,1.078025221824646,0.37514933943748474,2.0783464908599854
2,0.6810639500617981,0.9128739833831787,0.44922342896461487,2.0931131839752197
3,0.7236225605010986,0.7881061434745789,0.42771804332733154,2.5902388095855713
4,0.7651678323745728,0.6889474987983704,0.5531660914421082,2.3461368083953857
5,0.7808739542961121,0.6320402026176453,0.5639187693595886,1.7443056106567383
6,0.80709308385849,0.5516678690910339,0.602150559425354,1.492477297782898
7,0.8317922949790955,0.4903462529182434,0.540023922920227,1.801870346069336
8,0.8485116958618164,0.4393550157546997,0.5519713163375854,2.445295572280884
9,0.8606712818145752,0.41163626313209534,0.5806451439857483,1.5605394840240479
10,0.8656111359596252,0.38180482387542725,0.643966555595398,1.463314414024353
11,0.8925902247428894,0.31844985485076904,0.6200717091560364,1.8743772506713867
12,0.8880304098129272,0.31884264945983887,0.6176822185516357,1.6306740045547485
13,0.8962634801864624,0.30632758140563965,0.6535245180130005,1.5216878652572632
14,0.904749870300293,0.27224910259246826,0.6487455368041992,1.4275405406951904
15,0.9175427556037903,0.23649156093597412,0.6129032373428345,2.188066244125366
16,0.9222292304039001,0.22681160271167755,0.6606929302215576,1.789432168006897
17,0.9175427556037903,0.23169119656085968,0.5902031064033508,2.04953670501709
18,0.9291957020759583,0.19285933673381805,0.6618877053260803,1.8284744024276733
19,0.9326155781745911,0.19077181816101074,0.6200717091560364,1.8688989877700806
20,0.932235598564148,0.1821090430021286,0.6009557843208313,1.827432632446289
21,0.9346421957015991,0.1775396168231964,0.602150559425354,2.4125614166259766
22,0.9460418224334717,0.1509145349264145,0.4635603427886963,3.716320037841797
23,0.9380620718002319,0.1782950907945633,0.684587836265564,1.70925772190094
24,0.9492083787918091,0.14393316209316254,0.6917562484741211,1.760480284690857
25,0.958834707736969,0.12189986556768417,0.6606929302215576,1.8608286380767822
26,0.9497150182723999,0.13977177441120148,0.6475507616996765,2.0374386310577393
27,0.9533882141113281,0.13412661850452423,0.664277195930481,1.8951499462127686
28,0.9576947689056396,0.11644826829433441,0.6726403832435608,1.9929989576339722
29,0.9651678204536438,0.10913354903459549,0.622461199760437,2.177873134613037
30,0.9525015950202942,0.13277600705623627,0.6499402523040771,1.6807204484939575
31,0.9644078612327576,0.09773172438144684,0.6881720423698425,1.9194601774215698
32,0.9671944379806519,0.1002044677734375,0.6033452749252319,1.9138978719711304
33,0.9840405583381653,0.05447951704263687,0.698924720287323,1.6300609111785889
34,0.991260290145874,0.030401425436139107,0.7025089859962463,1.717712640762329
35,0.9922735691070557,0.026362989097833633,0.6893667578697205,1.7273695468902588
36,0.9943001866340637,0.020861893892288208,0.6941457390785217,1.7549916505813599
37,0.994173526763916,0.01850653626024723,0.698924720287323,1.883144736289978
38,0.9946801662445068,0.016963733360171318,0.6953405141830444,1.9119348526000977
39,0.9939202070236206,0.017763234674930573,0.7060931921005249,1.9195014238357544
40,0.995820164680481,0.01749427802860737,0.6917562484741211,1.910010576248169
41,0.995820164680481,0.013080238364636898,0.6941457390785217,2.023597478866577
42,0.9960734844207764,0.012818102724850178,0.7060931921005249,1.8882436752319336
43,0.9948068261146545,0.012598048895597458,0.6917562484741211,2.013533353805542
44,0.9962001442909241,0.012208141386508942,0.6929510235786438,2.1419143676757812
45,0.9954401254653931,0.012470380403101444,0.6929510235786438,2.0930256843566895
46,0.997086763381958,0.009504800662398338,0.6977300047874451,2.0712716579437256
47,0.9959468245506287,0.01240952592343092,0.7132616639137268,2.1568691730499268
48,0.9960734844207764,0.01022027526050806,0.6821983456611633,2.276608467102051
49,0.9951868057250977,0.011691558174788952,0.7156511545181274,2.061516523361206
