epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.49421045184135437,1.4732247591018677,0.4295532703399658,2.34914231300354
1,0.6233617663383484,1.08439040184021,0.3046964406967163,2.5819590091705322
2,0.6948721408843994,0.8890519142150879,0.4936998784542084,2.223891019821167
3,0.7415701746940613,0.7452967762947083,0.5532646179199219,2.05796480178833
4,0.7777070999145508,0.6403242945671082,0.5292096138000488,2.140742778778076
5,0.799720048904419,0.5815959572792053,0.4879724979400635,1.80647873878479
6,0.8269500136375427,0.511798083782196,0.5418098568916321,2.088750123977661
7,0.8414556384086609,0.46248507499694824,0.5945017337799072,2.1162941455841064
8,0.8577427268028259,0.4037128984928131,0.5945017337799072,2.1781022548675537
9,0.867031455039978,0.3816952705383301,0.5246277451515198,2.344261646270752
10,0.8773381114006042,0.3450586497783661,0.5120275020599365,2.8227016925811768
11,0.887517511844635,0.3207464814186096,0.520045816898346,2.5859873294830322
12,0.9041863083839417,0.2716194987297058,0.550973653793335,2.7148895263671875
13,0.9050769805908203,0.2737084925174713,0.4730813205242157,3.145348310470581
14,0.9143657088279724,0.24367958307266235,0.5738831758499146,2.9135682582855225
15,0.9216185212135315,0.2226092666387558,0.4959908425807953,3.7113161087036133
16,0.9629724025726318,0.11081252247095108,0.605956494808197,2.9284069538116455
17,0.9756966829299927,0.07482928037643433,0.6082473993301392,3.009166717529297
18,0.9788777232170105,0.06437455862760544,0.5853379368782043,3.364086866378784
19,0.9814225435256958,0.05511016026139259,0.6013745665550232,3.5993080139160156
20,0.9814225435256958,0.05389375239610672,0.5887743234634399,3.6135365962982178
21,0.9820587635040283,0.049433592706918716,0.5807560086250305,3.8069393634796143
22,0.9828222393989563,0.05086810141801834,0.5990836024284363,3.6484551429748535
23,0.9854943156242371,0.04372203350067139,0.5910652875900269,3.802194833755493
24,0.9858760833740234,0.041051167994737625,0.5899198055267334,3.941028118133545
25,0.986257791519165,0.03787112236022949,0.5887743234634399,3.639479160308838
26,0.9895660877227783,0.030573774129152298,0.581901490688324,3.847541570663452
27,0.9909657835960388,0.027826832607388496,0.5841924548149109,3.8838860988616943
28,0.9918564558029175,0.024770278483629227,0.5876288414001465,3.922609567642212
29,0.9914747476577759,0.02528986521065235,0.5922107696533203,3.9525434970855713
30,0.9907112717628479,0.02513902075588703,0.5922107696533203,3.9690117835998535
31,0.9921109676361084,0.022362614050507545,0.5910652875900269,4.018217086791992
32,0.9942740797996521,0.021215178072452545,0.5933562517166138,4.049129962921143
